,name,share_code,industry,industry_code
38,上海神奇制药投资管理股份有限公司,600613,医药制造业,C27
39,上海复旦复华科技股份有限公司,600624,医药制造业,C27
40,哈药集团股份有限公司,600664,医药制造业,C27
41,杭州天目山药业股份有限公司,600671,医药制造业,C27
42,江中药业股份有限公司,600750,医药制造业,C27
43,广誉远中药股份有限公司,600771,医药制造业,C27
44,辅仁药业集团制药股份有限公司,600781,医药制造业,C27
45,山东鲁抗医药股份有限公司,600789,医药制造业,C27
46,华北制药股份有限公司,600812,医药制造业,C27
47,上海海欣集团股份有限公司,600851,医药制造业,C27
48,通化东宝药业股份有限公司,600867,医药制造业,C27
49,马应龙药业集团股份有限公司,600993,医药制造业,C27
50,北京福元医药股份有限公司,601089,医药制造业,C27
51,甘李药业股份有限公司,603087,医药制造业,C27
52,陕西康惠制药股份有限公司,603139,医药制造业,C27
53,浙江莎普爱思药业股份有限公司,603168,医药制造业,C27
54,济民健康管理股份有限公司,603222,医药制造业,C27
55,浙江奥翔药业股份有限公司,603229,医药制造业,C27
56,南京威尔药业集团股份有限公司,603351,医药制造业,C27
57,辰欣药业股份有限公司,603367,医药制造业,C27
58,基蛋生物科技股份有限公司,603387,医药制造业,C27
59,北京万泰生物药业股份有限公司,603392,医药制造业,C27
60,贵州三力制药股份有限公司,603439,医药制造业,C27
61,浙江九洲药业股份有限公司,603456,医药制造业,C27
62,浙江司太立制药股份有限公司,603520,医药制造业,C27
63,宁波美诺华药业股份有限公司,603538,医药制造业,C27
64,普莱柯生物工程股份有限公司,603566,医药制造业,C27
65,黑龙江珍宝岛药业股份有限公司,603567,医药制造业,C27
66,北京康辰药业股份有限公司,603590,医药制造业,C27
67,郑州安图生物工程股份有限公司,603658,医药制造业,C27
68,灵康药业集团股份有限公司,603669,医药制造业,C27
69,西藏卫信康医药股份有限公司,603676,医药制造业,C27
70,南京健友生化制药股份有限公司,603707,医药制造业,C27
71,上海海利生物技术股份有限公司,603718,医药制造业,C27
72,浙江诚意药业股份有限公司,603811,医药制造业,C27
73,山东步长制药股份有限公司,603858,医药制造业,C27
74,江苏南方卫材医药股份有限公司,603880,医药制造业,C27
75,浙江寿仙谷医药股份有限公司,603896,医药制造业,C27
76,大理药业股份有限公司,603963,医药制造业,C27
77,重庆正川医药包装材料股份有限公司,603976,医药制造业,C27
78,湖南方盛制药股份有限公司,603998,医药制造业,C27
79,奥锐特药业股份有限公司,605116,医药制造业,C27
80,浙江东亚药业股份有限公司,605177,医药制造业,C27
81,海南葫芦娃药业集团股份有限公司,605199,医药制造业,C27
82,国邦医药集团股份有限公司,605507,医药制造业,C27
83,迈威(上海)生物科技股份有限公司,688062,医药制造业,C27
84,北京热景生物技术股份有限公司,688068,医药制造业,C27
85,杭州安旭生物科技股份有限公司,688075,医药制造业,C27
86,江苏诺泰澳赛诺生物制药股份有限公司,688076,医药制造业,C27
87,上海谊众药业股份有限公司,688091,医药制造业,C27
88,申联生物医药(上海)股份有限公司,688098,医药制造业,C27
89,成都圣诺生物科技股份有限公司,688117,医药制造业,C27
90,科兴生物制药股份有限公司,688136,医药制造业,C27
91,上海赛伦生物技术股份有限公司,688163,医药制造业,C27
92,博瑞生物医药(苏州)股份有限公司,688166,医药制造业,C27
93,江苏亚虹医药科技股份有限公司,688176,医药制造业,C27
94,百奥泰生物制药股份有限公司,688177,医药制造业,C27
95,上海君实生物医药科技股份有限公司,688180,医药制造业,C27
96,康希诺生物股份公司,688185,医药制造业,C27
97,湖南南新制药股份有限公司,688189,医药制造业,C27
98,迪哲(江苏)医药股份有限公司,688192,医药制造业,C27
99,上海仁度生物科技股份有限公司,688193,医药制造业,C27
100,首药控股(北京)股份有限公司,688197,医药制造业,C27
101,上海睿昂基因科技股份有限公司,688217,医药制造业,C27
102,前沿生物药业(南京)股份有限公司,688221,医药制造业,C27
103,百济神州有限公司,688235,医药制造业,C27
104,上海宣泰医药科技股份有限公司,688247,医药制造业,C27
105,北京英诺特生物技术股份有限公司,688253,医药制造业,C27
106,苏州泽璟生物制药股份有限公司,688266,医药制造业,C27
107,长春百克生物科技股份公司,688276,医药制造业,C27
108,厦门特宝生物工程股份有限公司,688278,医药制造业,C27
109,圣湘生物科技股份有限公司,688289,医药制造业,C27
110,浙江东方基因生物制品股份有限公司,688298,医药制造业,C27
111,海创药业股份有限公司,688302,医药制造业,C27
112,上海之江生物科技股份有限公司,688317,医药制造业,C27
113,成都欧林生物科技股份有限公司,688319,医药制造业,C27
114,深圳微芯生物科技股份有限公司,688321,医药制造业,C27
115,荣昌生物制药(烟台)股份有限公司,688331,医药制造业,C27
116,三生国健药业(上海)股份有限公司,688336,医药制造业,C27
117,北京赛科希德科技股份有限公司,688338,医药制造业,C27
118,华熙生物科技股份有限公司,688363,医药制造业,C27
119,上海昊海生物科技股份有限公司,688366,医药制造业,C27
120,上海盟科药业股份有限公司,688373,医药制造业,C27
121,益方生物科技(上海)股份有限公司,688382,医药制造业,C27
122,广州安必平医药科技股份有限公司,688393,医药制造业,C27
123,江苏硕世生物科技股份有限公司,688399,医药制造业,C27
124,江苏康为世纪生物科技股份有限公司,688426,医药制造业,C27
125,诺诚健华医药有限公司,688428,医药制造业,C27
126,科美诊断技术股份有限公司,688468,医药制造业,C27
127,上海复旦张江生物医药股份有限公司,688505,医药制造业,C27
128,四川百利天恒药业股份有限公司,688506,医药制造业,C27
129,成都苑东生物制药股份有限公司,688513,医药制造业,C27
130,北京神州细胞生物技术集团股份公司,688520,医药制造业,C27
131,武汉科前生物股份有限公司,688526,医药制造业,C27
132,四川汇宇制药股份有限公司,688553,医药制造业,C27
133,江苏吉贝尔药业股份有限公司,688566,医药制造业,C27
134,深圳市亚辉龙生物科技股份有限公司,688575,医药制造业,C27
135,上海艾力斯医药科技股份有限公司,688578,医药制造业,C27
136,杭州奥泰生物技术股份有限公司,688606,医药制造业,C27
137,江苏浩欧博生物医药股份有限公司,688656,医药制造业,C27
138,悦康药业集团股份有限公司,688658,医药制造业,C27
139,江苏金迪克生物技术股份有限公司,688670,医药制造业,C27
140,北京凯因科技股份有限公司,688687,医药制造业,C27
141,辽宁成大生物股份有限公司,688739,医药制造业,C27
142,杭州博拓生物科技股份有限公司,688767,医药制造业,C27
143,湖南华纳大药厂股份有限公司,688799,医药制造业,C27
